municipio,vereador,partido,email,telefone,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,PLO,839.0,2026.0,INSTITUI O CADASTRO MUNICIPAL DE FAMÍLIAS ATÍPICAS NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/195798
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,PLO,838.0,2026.0,INSTITUI A POLÍTICA MUNICIPAL DE PREVENÇÃO AO USO DE DROGAS NO AMBIENTE FAMILIAR NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/195797
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,PLO,810.0,2026.0,INSTITUI O PROGRAMA MUNICIPAL DE ALTA MÉDICA ASSISTIDA NA REDE MUNICIPAL DE SAÚDE DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/195281
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,PDL,148.0,2026.0,CONCEDE O TÍTULO DE CIDADÃO PESSOENSE AO SENHOR FLÁVIO NANTES BOLSONARO.,https://sapl.joaopessoa.pb.leg.br/materia/195813
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,141.0,2026.0,"O Vereador que esta subscreve, com fundamento no Regimento Interno da Câmara Municipal de João Pessoa, indica ao Excelentíssimo Senhor Prefeito Municipal que determine aos órgãos competentes a elaboração e encaminhamento a esta Casa Legislativa de Projeto de Lei instituindo o Adicional de Periculosidade de 30% (trinta por cento) aos Motociclistas Socorristas vinculados ao Serviço de Atendimento Mó",https://sapl.joaopessoa.pb.leg.br/materia/199910
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,130.0,2026.0,Indica ao Poder Executivo Municipal a adoção de medidas visando à realização preferencial de serviços de manutenção urbana e viária em horários noturnos ou de menor fluxo no Município de João Pessoa.,https://sapl.joaopessoa.pb.leg.br/materia/199341
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,128.0,2026.0,INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA A ADOÇÃO DE MEDIDAS PARA ESTABELECER PRAZO MÁXIMO DE 60 (SESSENTA) DIAS PARA A REALIZAÇÃO DE CONSULTAS E EXAMES ESPECIALIZADOS CLASSIFICADOS COMO DE ALTA PRIORIDADE NA REDE PÚBLICA MUNICIPAL DE SAÚDE.,https://sapl.joaopessoa.pb.leg.br/materia/198883
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,121.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA A ADOÇÃO DE PROVIDÊNCIAS PARA A CRIAÇÃO DE PROGRAMA MUNICIPAL DE INCENTIVO AO INVESTIMENTO EM SAÚDE, COM BASE EM MECANISMOS DE INCENTIVO FISCAL E FINANCIAMENTO ESTRUTURADO.",https://sapl.joaopessoa.pb.leg.br/materia/198309
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,117.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA QUE DETERMINE A ADOÇÃO DE MEDIDAS NECESSÁRIAS PARA A TRANSFORMAÇÃO DO GINÁSIO POLIESPORTIVO HERMES TAURINO EM UMA ESCOLA CÍVICO MILITAR, NO ÂMBITO DA REDE PÚBLICA MUNICIPAL DE ENSINO DO MUNICÍPIO DE JOÃO PESSOA",https://sapl.joaopessoa.pb.leg.br/materia/198207
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,107.0,2026.0,"O Vereador que esta subscreve, no uso de suas atribuições legais e regimentais, INDICA ao Excelentíssimo Senhor Prefeito do Município de João Pessoa que encaminhe a esta Casa Legislativa Projeto de Lei, nos termos em anexo, dispondo sobre a criação de programa municipal de triagem digital em saúde no âmbito do município de João Pessoa.",https://sapl.joaopessoa.pb.leg.br/materia/197933
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,88.0,2026.0,"INDICA AO PODER EXECUTIVO MUNICIPAL A INSTITUIÇÃO DO PROGRAMA “ESCOLA TRANSPARENTE”, QUE DISPÕE SOBRE A OBRIGATORIEDADE DE DISPONIBILIZAÇÃO, NA INTERNET, DA LISTA DE LIVROS, MATERIAIS DIDÁTICOS E CONTEÚDOS AUDIOVISUAIS UTILIZADOS NA REDE MUNICIPAL DE ENSINO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197180
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,87.0,2026.0,"INDICA AO PODER EXECUTIVO MUNICIPAL A INSTITUIÇÃO DO PROGRAMA MUNICIPAL DE INCLUSÃO DIGITAL PARA PESSOAS COM DEFICIÊNCIA VISUAL OU BAIXA VISÃO, POR MEIO DA UTILIZAÇÃO DO SOFTWARE, NAS ESCOLAS DA REDE MUNICIPAL DE ENSINO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197179
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,86.0,2026.0,INDICA AO PODER EXECUTIVO MUNICIPAL A ELABORAÇÃO DE PROJETO DE LEI QUE AUTORIZA A CELEBRAÇÃO DE CONVÊNIOS COM CLÍNICAS E HOSPITAIS VETERINÁRIOS PRIVADOS PARA PRESTAÇÃO DE SERVIÇOS VETERINÁRIOS À POPULAÇÃO.,https://sapl.joaopessoa.pb.leg.br/materia/197178
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,71.0,2026.0,"INDICA AO PODER EXECUTIVO MUNICIPAL A INSTITUIÇÃO DA POLÍTICA MUNICIPAL DE PREVENÇÃO E ENFRENTAMENTO À CIBERPEDOFILIA NO MUNICÍPIO DE JOÃO PESSOA – PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/196590
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,60.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO MUNICIPAL A ELABORAÇÃO DE PROJETO DE LEI E ADOÇÃO DE MEDIDAS ADMINISTRATIVAS VISANDO À IMPLANTAÇÃO DE SISTEMA VIÁRIO BINÁRIO NO GIRADOURO DO CAJUEIRO, LOCALIZADO NO BAIRRO ERNESTO GEISEL, NESTA CAPITAL.",https://sapl.joaopessoa.pb.leg.br/materia/196086
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,59.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA, QUE ENVIE A ESTA CASA LEGISLATIVA PROJETO DE LEI DISPONDO SOBRE A CONCESSÃO DE ISENÇÃO DO IPTU AOS GUARDAS MUNICIPAIS E AOS AGENTES DE TRÂNSITO DO MUNICÍPIO, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/195854
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,58.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA, QUE ENVIE A ESTA CASA LEGISLATIVA PROJETO DE LEI DISPONDO SOBRE A VEICULAÇÃO DE MENSAGENS EDUCATIVAS, PREVENTIVAS E DE CARÁTER “ANTITROTE” NOS CANAIS DE ATENDIMENTO DE EMERGÊNCIAS DO MUNICÍPIO.",https://sapl.joaopessoa.pb.leg.br/materia/195853
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,57.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE João Pessoa, QUE ENVIE A ESTA CASA LEGISLATIVA PROJETO DE LEI DISPONDO SOBRE A CRIAÇÃO DO PROGRAMA MUNICIPAL DE BIBLIOTECAS COMUNITÁRIAS NO ÂMBITO DO MUNICÍPIO.",https://sapl.joaopessoa.pb.leg.br/materia/195852
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,56.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA, QUE ENVIE A ESTA CASA LEGISLATIVA PROJETO DE LEI INSTITUINDO O PROGRAMA MUNICIPAL “FÉRIAS COM NUTRIÇÃO”, DESTINADO A GARANTIR SEGURANÇA ALIMENTAR AOS ESTUDANTES DA REDE PÚBLICA MUNICIPAL DE ENSINO DURANTE O PERÍODO DE RECESSO ESCOLAR.",https://sapl.joaopessoa.pb.leg.br/materia/195851
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,32.0,2026.0,"Indica ao Excelentíssimo Senhor Prefeito do Município de João Pessoa que encaminhe à Câmara Municipal de João Pessoa Projeto de Lei destinando, no mínimo, 5% (cinco por cento) do orçamento público municipal anual para ações, programas, estrutura e investimentos em Segurança Pública, no âmbito do Município de João Pessoa.",https://sapl.joaopessoa.pb.leg.br/materia/195261
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,31.0,2026.0,INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA O ENCAMINHAMENTO A ESTA CASA LEGISLATIVA DE PROJETO DE LEI QUE DISPONHA SOBRE A CRIAÇÃO E IMPLEMENTAÇÃO DE POLÍTICA MUNICIPAL DE FORTALECIMENTO DO BANCO DE SANGUE NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA.,https://sapl.joaopessoa.pb.leg.br/materia/195260
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,30.0,2026.0,"INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA O ENCAMINHAMENTO A ESTA CASA LEGISLATIVA DE PROJETO DE LEI QUE DISPONHA SOBRE A CONCESSÃO DE DESCONTO NO IMPOSTO PREDIAL E TERRITORIAL URBANO – IPTU AOS DOADORES REGULARES DE SANGUE, NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA.",https://sapl.joaopessoa.pb.leg.br/materia/195244
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,IND,29.0,2026.0,INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA O ENCAMINHAMENTO A ESTA CASA LEGISLATIVA DE PROJETO DE LEI QUE DISPONHA SOBRE A IMPLEMENTAÇÃO DE POLÍTICA MUNICIPAL PARA FORNECIMENTO DE MEDICAÇÃO DESTINADA AO TRATAMENTO DO TRANSTORNO DO DÉFICIT DE ATENÇÃO COM HIPERATIVIDADE (TDAH) NA REDE PÚBLICA DE SAÚDE DO MUNICÍPIO DE JOÃO PESSOA.,https://sapl.joaopessoa.pb.leg.br/materia/195231
João Pessoa,Fábio Lopes,PL,joaopessoa.pb.leg.br,(83) 3218-6301,PLC,18.0,2026.0,"ALTERA A LEI COMPLEMENTAR Nº 148, DE 08 DE JUNHO DE 2022, PARA INCLUIR O ANEXO I, QUE ESTABELECE AS REMUNERAÇÕES E ATRIBUIÇÕES DOS CARGOS DA DIRETORIA EXECUTIVA E DA OUVIDORIA DA AGÊNCIA MUNICIPAL DE REGULAÇÃO DE SERVIÇOS PÚBLICOS DELEGADOS DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197053
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1228.0,2026.0,INSTITUI DIRETRIZES PARA A POLÍTICA MUNICIPAL DE COMBATE À DESINFORMAÇÃO E DE PROMOÇÃO DA EDUCAÇÃO DIGITAL CRÍTICA NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/199662
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1191.0,2026.0,AUTORIZA ABERTURA DE CRÉDITO ESPECIAL PARA INCLUSÃO DE NOVAS NATUREZAS DE DESPESA ORIUNDA DE EMENDAS IMPOSITIVAS NO VIGENTE ORÇAMENTO. (R$ 280 MIL),https://sapl.joaopessoa.pb.leg.br/materia/199458
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1188.0,2026.0,"INSTITUI DIRETRIZES PARA O BANCO MUNICIPAL DE MEDICAMENTOS PARA PESSOAS COM FIBROMIALGIA, NO ÂMBITO DA ASSISTÊNCIA FARMACÊUTICA MUNICIPAL, COMO INSTRUMENTO COMPLEMENTAR À POLÍTICA MUNICIPAL DE PROTEÇÃO DOS DIREITOS DA PESSOA COM FIBROMIALGIA, INSTITUÍDA PELA LEI MUNICIPAL Nº 13.991/2020, NO MUNICÍPIO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/199384
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1151.0,2026.0,"INSTITUI O PROGRAMA “ADOTE UMA ÁREA PÚBLICA”, NO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/198968
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1115.0,2026.0,INSTITUI O CONSERVATÓRIO DE MÚSICA E ARTES NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/198485
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1110.0,2026.0,"INSTITUI A POLÍTICA MUNICIPAL DE ATENÇÃO E DESENVOLVIMENTO INTEGRAL ÀS CRIANÇAS COM TRANSTORNO DO ESPECTRO AUTISTA (TEA), DISLEXIA E TRANSTORNO DO DÉFICIT DE ATENÇÃO COM HIPERATIVIDADE (TDAH) – PROTEGE, NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/198465
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1098.0,2026.0,INSTITUI A POLÍTICA MUNICIPAL DE CONSCIENTIZAÇÃO SOBRE A PROTEÇÃO INFANTIL NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/198450
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1090.0,2026.0,"ASSEGURA AOS VEÍCULOS DE TRANSPORTE ESCOLAR, DEVIDAMENTE AUTORIZADOS, O DIREITO DE LIVRE PARADA E ESTACIONAMENTO PARA EMBARQUE DE ALUNOS, POR SE TRATAR DE ATIVIDADE PÚBLICA, NOS TERMOS DO ART. 29,VIII DA LEI FEDERAL Nº 9.503/1997- CÓDIGO DE TRÂNSITO BRASILEIRO.",https://sapl.joaopessoa.pb.leg.br/materia/198355
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1072.0,2026.0,"POLÍTICA MUNICIPAL DE ACESSIBILIDADE SONORA EM SEMÁFOROS. (ALTERA LEI MUNICIPAL Nº 12.165/11, DISPÕE SOBRE A INSTALAÇÃO NOS SEMÁFOROS DE SINAIS SONOROS QUE PERMITAM A FACILITAÇÃO DO TRÂNSITO AOS DEFICIENTES VISUAIS NAS PRINCIPAIS VIAS E ESTABELECIMENTOS NA CIDADE DE JOÃO PESSOA)",https://sapl.joaopessoa.pb.leg.br/materia/198272
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,1058.0,2026.0,"DISPÕE SOBRE A OBRIGATORIEDADE DE FORNECIMENTO DE INFORMAÇÕES CLARAS E DETALHADAS NA PRESTAÇÃO DE SERVIÇOS AO CONSUMIDOR, COM REGRAS ESPECÍFICAS PARA PLANOS DE SAÚDE, OFICINAS MECÂNICAS, SERVIÇOS DIGITAIS E SEGUROS, NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/198256
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,983.0,2026.0,AUTORIZA ABERTURA DE CRÉDITO ESPECIAL NA SECOM NO VIGENTE ORÇAMENTO. (R$ 502 MIL),https://sapl.joaopessoa.pb.leg.br/materia/197262
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,967.0,2026.0,"AUTORIZA A REALOCAÇÃO DE DOTAÇÃO ORÇAMENTÁRIA NA SECITEC ATRAVÉS DOS INSTRUMENTOS DA TRANSPOSIÇÃO E DO REMANEJAMENTO, NO VIGENTE ORÇAMENTO, EM OBSERVÂNCIA AO INCISO VI, DO ARTIGO 167, DA CONSTITUIÇÃO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197054
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,964.0,2026.0,"RECONHECE COMO DE RELEVANTE INTERESSE CULTURAL E SOCIAL AS ATIVIDADES PROMOVIDAS POR ASSOCIAÇÕES MOTOCICLISTAS, MOTOCLUBES, MOTOGRUPOS E SIMILARES.",https://sapl.joaopessoa.pb.leg.br/materia/197005
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,960.0,2026.0,INSTITUI A REALIZAÇÃO DE CAMPANHAS EDUCATIVAS DE PROTEÇÃO DA INFÂNCIA E DA ADOLESCÊNCIA NO AMBIENTE VIRTUAL PELO PODER PÚBLICO MUNICIPAL DE JOÃO PESSOA.,https://sapl.joaopessoa.pb.leg.br/materia/197001
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,893.0,2026.0,"DISPÕE SOBRE A CRIAÇÃO DO FUNDO MUNICIPAL DE SEGURANÇA PÚBLICA (FMSP-JP), E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/196289
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,884.0,2026.0,,https://sapl.joaopessoa.pb.leg.br/materia/196220
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PLO,843.0,2026.0,"AUTORIZA O PODER EXECUTIVO A CONTRATAR OPERAÇÃO DE CRÉDITO COM A CAIXA ECONÔMICA FEDERAL, COM A GARANTIA DA UNIÃO E DÁ OUTRAS PROVIDÊNCIAS. (R$ 190.690.000,00 CENTO E NOVENTA MILHÕES, SEISCENTOS E NOVENTA MIL REAIS)",https://sapl.joaopessoa.pb.leg.br/materia/195802
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PDL,172.0,2026.0,CONCEDE O TÍTULO DE CIDADÃ PESSOENSE À SRA. INISE MACHADO DE LIMA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/197057
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,PDL,162.0,2026.0,CONCEDE O TÍTULO DE CIDADÃO PESSOENSE AO SENHOR RAFAEL FÁBIO MACIEL,https://sapl.joaopessoa.pb.leg.br/materia/196291
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,IND,127.0,2026.0,INDICA AO EXCELENTÍSSIMO SENHOR PREFEITO DO MUNICÍPIO DE JOÃO PESSOA O ENVIO DE PROJETO DE LEI À CÂMARA MUNICIPAL DISPONDO SOBRE A CRIAÇÃO E IMPLANTAÇÃO DE ESPAÇOS PÚBLICOS MUNICIPAIS DE DESCANSO E LAZER NO ÂMBITO DO MUNICIPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.joaopessoa.pb.leg.br/materia/198803
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,MP,84.0,2026.0,"DISPÕE SOBRE ALTERAÇÃO DE LEI MUNICIPAL Nº 10.429, DE 12 DE JANEIRO DE 2005, PARA CRIAÇÃO DA SECRETARIA EXECUTIVA DE MEIO AMBIENTE EM SECRETARIA EXECUTIVA DE PARQUES E ÁREAS VERDES, VINCULADA À SECRETARIA MUNICIPAL DE MEIO AMBIENTE. PUBLICADA NO DOM-JP Nº 944. DE 28 DE JANEIRO DE 2026.",https://sapl.joaopessoa.pb.leg.br/materia/194949
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,83.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 412/2025 (AUTÓGRAFO Nº 4077/2026), DE AUTORIA DO(A) VEREADOR(A) TARCÍSIO JARDIM, QUE ""CRIA O PROGRAMA PARA DISTRIBUIÇÃO DE MEDICAMENTOS E INSUMOS PARA O TRATAMENTO DE FIBROMIALGIA, NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS"".",https://sapl.joaopessoa.pb.leg.br/materia/199955
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,78.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 658/2025 (AUTÓGRAFO Nº 4063/2026), DE AUTORIA DO VEREADOR MARCOS HENRIQUES, QUE ""INSTITUI O CÓDIGO DE DIREITO E BEM-ESTAR ANIMAL DO MUNICÍPIO DE JOÃO PESSOA, ESTABELECENDO NORMAS PARA A PROTEÇÃO, DEFESA, PRESERVAÇÃO E PROMOÇÃO DO BEM-ESTAR DOS ANIMAIS"".",https://sapl.joaopessoa.pb.leg.br/materia/199074
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,77.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 521/2025 (AUTÓGRAFO Nº 4061/2026), DE AUTORIA DO VEREADOR MARCOS VINÍCIUS, QUE ""PROIBE O INGRESSO E A PERMANÊNCIA DE PESSOAS UTILIZANDO CAPACETE OU QUALQUER TIPO DE COBERTURA QUE OCULTE A FACE NOS ESTABELECIMENTOS COMERCIAIS, PÚBLICOS OU PRIVADOS LOCALIZADOS NO ÂMBITO DO MUNICÍPIO DE JOÃO PESSOA, ESTABELECENDO INFRAÇÕES E OUTRAS PROVIDÊNCIAS EM SEU TEXTO E",https://sapl.joaopessoa.pb.leg.br/materia/199073
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,74.0,2026.0,"VETO PARCIAL AO PROJETO DE LEI ORDINÁRIA Nº 667/2025 (AUTÓGRAFO Nº 4033/2025), DE AUTORIA DO VEREADOR MARCOS BANDEIRA, QUE DISPÕE SOBRE A AUTORIZAÇÃO PARA FORNECIMENTO DE MEDICAMENTOS DA REDE PÚBLICA DE SAÚDE DO MUNICÍPIO DE JOÃO PESSOA, MEDIANTE APRESENTAÇÃO DE RECEITA MÉDICA EMITIDA POR PROFISSIONAL DA REDE PRIVADA NA CIDADE DE JOÃO PESSOA, ESTADO DA PARAÍBA E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197337
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,68.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 7/2025 (AUTÓGRAFO Nº 4019/2025), DE AUTORIA DO VEREADOR MARMUTHE CAVALCANTI, QUE LIMITA À DISTÂNCIA DE EMISSÃO DE SONS E RUÍDOS QUE PREJUDIQUEM O BEM-ESTAR DAS PESSOAS COM TRANSTORNO DO ESPECTRO AUTISTA E SÍNDROME DE DOWN EM ESPAÇOS PÚBLICOS DO MUNICÍPIO DE JOÃO PESSOA, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197318
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,IND,65.0,2026.0,"INDICAÇÃO para que seja encaminhado ao Excelentíssimo Senhor Prefeito de João Pessoa, Cícero Lucena Filho, no sentido de envio de um Projeto de Lei à Câmara Municipal propondo a criação de um centro de referência de assistência social (CRAS), no Bairro das Indústrias.",https://sapl.joaopessoa.pb.leg.br/materia/196435
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,64.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 449/2025 (AUTÓGRAFO Nº 3987/2025, DE AUTORIA DO VEREADOR MARCOS VINÍCIUS, QUE AUTORIZA O PODER EXECUTIVO INSTITUIR O MEMORIAL EM HOMENAGEM AS VÍTIMAS DO NAUFRÁGIO OCORRIDO EM 1975, CONHECIDO COMO A TRAGÉDIA DA LAGOA NO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197293
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,63.0,2026.0,"VETO TOTAL AO PROJETO DE LEI ORDINÁRIA Nº 406/2025 (AUTÓGRAFO Nº 3985/2025, DE AUTORIA DO VEREADOR FÁBIO CARNEIRO, QUE DENOMINA DE RESTAURANTE POPULAR DARCI FERREIRA DE MIRANDA, E ADOTA OUTRAS PROVIDÊNCIAS.",https://sapl.joaopessoa.pb.leg.br/materia/197288
João Pessoa,Odon Bezerra,PSB,joaopessoa.pb.leg.br,(83) 3218-6303,VETO,58.0,2026.0,"VETAR TOTALMENTE O PROJETO DE LEI ORDINÁRIA Nº 209/2025 (AUTÓGRAFO Nº 3967/2025), DE AUTORIA DO VEREADOR BOSQUINHO, QUE “DISPÕE SOBRE A OBRIGATORIEDADE DA APRESENTAÇÃO DE DECLARAÇÃO DE APTIDÃO DE SAÚDE PARA PARTICIPAR EM CORRIDAS DE RUA NO MUNICÍPIO DE JOÃO PESSOA E DÁ OUTRAS PROVIDÊNCIAS”.",https://sapl.joaopessoa.pb.leg.br/materia/195650
